,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
바질 페스토,-0.009350656,-0.0069640493,0.0015822827,-0.0018832241,0.002583587,0.004405513,-0.0018152372,0.0014229123,0.00401155,0.005363577,-0.006928521,0.007131276,0.0055998205,0.009472648,-0.0018954604,0.004725606,0.005136135,0.008866626,0.0076266266,0.002352281,-7.2602204e-05,0.0047335266,0.003835886,-0.001906391,-0.0085933255,-0.008635247,-0.0063448264,0.002297691,0.00042521028,-0.009881407,-0.009809176,0.009150214,0.00605309,0.0023169601,-0.0040664137,0.009988391,0.00846411,0.0053450945,0.0027882769,-0.0047294507,0.0016331188,0.0011030086,-0.0034783592,-0.0045365295,0.004476196,0.002546676,-0.009006955,0.00714226,-0.0056038937,0.0008219707,-0.001216003,-0.0041745757,-0.005994016,-0.0006864133,-0.0033118576,0.0012204201,0.006413367,0.0039020658,-0.00610964,0.008279793,-0.0028693099,-0.003606917,-0.0007734585,0.0013817886,0.009540163,-0.0041910717,-0.00045748192,-0.009275433,0.003591091,0.0062480886,-0.0049065924,0.0033633218,-0.0064964825,0.0036135472,0.0035218403,-0.009410244,-0.002815966,-0.009319205,0.0029937453,0.00076823676,-0.009732079,-0.0027850242,-0.0065012076,0.009158571,-0.0099588325,0.001315913,-0.0022799475,-0.005902788,-0.0039080135,-0.005037376,0.003474143,0.0004262111,0.0066767046,-0.008937563,-0.0073084813,-0.0068862205,0.0054105683,0.0037091149,-0.0039110356,-0.0039249402
파스타 (리가토니),-0.0020930276,0.0025356375,-5.3930526e-05,-0.009282218,0.002300741,0.0028135146,-0.00959012,-0.0075314697,-0.0006948246,0.0014468678,0.0053975624,0.004827784,0.005771133,-0.00019526859,-0.009290698,-0.0012945879,-0.0038033156,0.0071032564,-0.009315571,0.0042720293,0.005156386,-0.0025818674,-0.008106699,-0.0028777127,0.0032255931,-0.005900225,-0.0034307032,-0.004432581,0.00084377796,0.0010595715,0.0009530977,0.0066766245,0.0024907612,-0.0070284572,0.0022458408,0.0052816276,-0.00943789,0.0017363804,0.00013228974,-0.007924782,0.00035082095,-0.007375444,0.0026761487,-0.0071183224,0.005706877,-0.0023103333,0.006421386,0.001799629,-0.0032421914,0.0032031252,0.009760015,-0.0036178695,0.0005365216,-0.0047158757,-0.0076535204,0.00876295,-0.0076211737,-0.0029861883,0.003960778,0.0012299204,0.0063592168,-0.005310093,0.002373197,-0.0069392943,-0.0060072485,-0.0076829437,-0.0005750942,-0.002291408,0.0080988435,0.002761773,0.00019852734,0.009705769,0.009930673,0.0046897153,0.00035681349,0.0040167095,0.010003139,-0.007158985,-0.0059352843,0.0020384418,-0.006954665,-0.001889007,-0.009662915,-0.0055016284,0.0069793756,-0.0052018412,0.0031000925,0.007120521,0.0010519442,-0.004501276,1.2466458e-06,-0.0070933495,0.008137173,-0.0025448208,-0.0074146264,0.001013716,0.003193009,-0.00021596848,0.007547341,-0.006946808
왕새우,5.1245148e-05,-0.0027076027,-0.0053261467,0.005528662,0.009614833,-0.0010093244,0.001058781,0.0037214567,-0.002801674,0.009972024,-0.00930674,-0.009368807,0.0052056084,-0.009118356,-0.0013225815,0.007666392,-0.0015149357,0.0018445652,-0.003518841,0.0066140164,0.0016715629,-8.7270346e-05,0.0065105762,-0.0035321882,-0.008856305,0.003011324,-0.0070441556,-0.0039803274,0.0020248715,0.009197805,0.0013894322,-0.0025971518,-0.0045401566,-0.0045868927,-0.0064374395,-0.00651412,0.0002803717,-0.008989412,0.009949886,-0.0015609547,-0.0071694693,-0.0056554293,0.00054066384,0.008465522,-0.0023439561,-0.0029647225,0.0006103971,-0.0050659683,-0.0044161687,-0.0030099293,0.006125287,0.0071079973,-0.004318759,0.00518541,-0.0070965705,0.009593366,-0.0055123297,0.0028227614,0.0033547392,-0.0019096943,-0.006673463,-0.0053735394,-0.0017656236,0.0059192707,0.001821808,-0.00123964,0.0076029166,-0.0014216279,0.006842145,4.193926e-05,0.0022026678,0.0044695465,-0.0013528139,-0.0030995894,-0.005841267,5.7866524e-05,0.002312327,-0.0028802156,-0.0028633021,0.008813382,-0.0063510514,-0.003597526,-0.0060726157,0.0058867857,-0.00411669,-0.0032564,-0.004631274,0.0038520782,0.0019957651,-0.003806152,-0.00474413,-0.0014255611,0.008462858,0.0071799997,-0.0035493607,-0.006995781,-7.242214e-05,-0.008342149,0.003650241,0.0046638846
진간장,-0.006581284,-0.0067828475,-0.003666081,-0.0076387143,-0.00810794,-0.0040195473,3.5169776e-06,-0.0038974904,-0.0011272616,0.008844041,0.003927379,0.006873867,3.532536e-06,-0.005301776,0.0033435957,0.0028090158,-0.0037667248,-0.006788003,-0.003358577,0.00820477,0.0017630367,0.004586303,0.003544917,-0.0066222316,-0.003743943,-0.0075888294,0.002311353,-0.0031594455,-0.00056032155,0.009236885,-0.0013786161,0.002504956,-0.005865742,-0.0048632612,0.0071093,0.0074254097,-0.0020350835,-0.005604697,-0.0020596127,-0.005600442,0.0026703314,0.005083692,0.0029620114,0.00732068,0.0021960512,0.0095317345,0.0033922105,-0.009253461,-0.0074807783,0.0073549068,-0.0053040134,0.005844905,-0.0022641786,0.0063839103,-0.005696816,0.009069928,-0.002457091,-0.00963162,0.004552081,-0.002466236,0.009372156,-0.003147015,-0.0075928713,0.0030902254,0.00077261514,0.0022015276,0.0077635297,0.008553701,-0.0037750725,-0.0010656717,-0.003710745,0.00030767766,0.007715145,0.0066683083,-0.007439787,-0.004628627,-0.0009011952,-0.006764311,0.00026239644,0.0065483744,0.0077697374,-0.009175712,0.0039923205,-0.0016890045,-0.006545246,0.0034382376,0.002668735,-0.006586662,-0.008145007,0.006454146,-0.008393694,-0.007615203,0.004750564,-0.0047425143,0.00017846598,0.0080527635,0.0005072953,-0.006665006,-0.008443406,-0.0017545358
연어(스테이크용),0.0081476,0.004797758,0.0050102137,8.0293416e-05,0.00710075,0.008136494,-0.009196836,-0.008171815,0.00037294388,-0.009101584,0.008164627,0.0063196244,-0.007611747,-0.008438503,-0.005109379,-0.007512194,0.0005329514,-0.009612642,-0.008354724,-0.00588334,-0.0056859995,-0.0058984878,0.003317672,0.009655975,-0.0045613195,-0.0013716198,-0.0021772229,0.0025366151,-0.0039387406,-0.0037122632,-0.007093811,-0.0013867212,-0.004342773,0.005541304,-0.0015408301,0.00724414,-0.0018198622,0.006435975,0.009931898,0.004537506,0.002510208,-0.0030722213,0.0006858563,0.00045277356,0.009387817,-0.0024400079,0.00942396,0.0035673953,0.009230476,0.0073672472,-0.0067666555,-0.007796303,0.006675576,-0.008578999,-0.0049905656,-0.004458238,-0.00309919,0.008167615,0.0034823345,-0.0058936654,-0.00018499255,0.008081856,0.0032382011,-0.0076457383,-0.0055243266,0.009612167,-0.0049511506,-0.00837553,-0.004346123,0.0071412907,-0.0038264156,0.00015648722,3.0875206e-06,0.00823422,0.00462988,0.0073431004,-0.00069926976,-0.0038017773,-0.0025977457,0.0027171313,0.0053954925,0.0004918885,-0.004302728,0.008211284,0.0030683612,-0.0063817645,0.008600983,0.0007471705,-0.0017309928,-0.009163962,0.0041218386,7.9977515e-05,-0.004211571,-0.00058917404,0.002999755,-0.005970038,0.0019504142,-0.004743583,-0.004578229,0.007359215
고형카레,0.005165903,0.0059378124,-0.0065118754,0.008593155,-0.0013337441,-0.008080739,-0.0077593545,-0.0055289394,0.0025816902,0.0014715692,-0.0027715247,-0.0010824507,-0.00611631,0.00248451,0.003614578,-0.001404107,0.008989307,-0.0055135395,-0.004076725,0.003932122,0.006479752,-0.00060114206,0.009076212,0.005099069,0.0062047145,-0.0019696075,0.0077519543,0.006421995,0.005117622,-0.0062896847,-0.0027172277,-0.0067363014,0.0063733594,0.00038599214,-0.009328966,0.0008768345,0.009325388,-0.005254093,0.0026450614,0.0074249324,0.0017437723,0.0035472324,-0.003664771,-0.0028853393,-0.0044941828,-0.0055115256,0.0025503864,-0.0016809925,-0.0015137526,0.0058719795,0.00939958,-0.008414312,-0.0094755115,0.00848963,0.0095375655,0.0016770245,0.0028822743,0.0019979093,0.0024617095,0.008510436,-0.008554358,-0.009882277,0.0037621283,-0.004574471,0.0061846417,0.007876001,0.009440065,0.0027633805,-0.00199867,0.0073667844,0.0067730765,-0.000636923,-0.006014597,-0.003606675,-0.005739789,0.0039062449,3.129005e-05,-0.004380681,-0.0052994327,0.0059335255,-0.0033454564,-0.0008207912,-0.0052415268,-0.009533555,0.002736385,0.005025646,0.009342012,0.00038682317,0.0057772817,0.0045692595,-0.00024537265,-0.009555522,-0.00052228005,0.0042949067,0.0089927595,-0.009122001,0.003701756,-0.008152659,-0.005082178,0.009397234
훈제연어 슬라이스,0.004213666,0.0035763027,-0.0038198966,0.004280994,-0.004095872,-0.004115386,-0.0028898264,-0.009523551,0.009988012,0.006690607,0.00398961,0.006124537,0.0035590674,0.008379043,-0.0010631408,-0.006909536,-0.005833333,-0.00565202,0.0032873307,-0.0040325634,-0.0005288732,0.0034225332,0.00040994858,-0.0075520994,0.0072884783,-0.0035271195,0.0061475793,0.0019513165,-0.009309702,-0.0070853704,0.002156831,0.0002718111,-0.0011218126,0.009558527,-0.000989456,-0.0075397273,0.008082108,-0.004529165,-0.0018390946,-0.0034873807,0.0025702992,0.008574136,-0.0041053765,0.0016374551,-0.007767756,0.005972588,0.006578294,0.006414818,0.0033430643,-0.00044065554,-0.0011989701,-3.0191377e-05,-0.005821918,-0.002206609,-0.004093872,0.0068375166,-0.0039493423,0.005331045,-0.0023980811,0.0024318583,0.00034620686,0.009879132,-0.0011329968,-0.007940685,-0.0058202543,-0.008496951,-0.0018814796,-0.0061830687,-0.0019863266,-0.009160988,-0.0036134108,-0.007872166,-0.000625741,-0.006508155,0.007933561,-0.00626954,0.006124097,-0.009201663,-0.0036660843,-0.0011666409,0.007044937,-0.0036395232,0.0012736071,0.008111162,0.008346766,0.009593097,-0.002922414,-0.0080266325,-0.004712555,0.006312567,-0.008334245,0.0016573297,-0.0063303546,-0.006096023,-0.0073815547,0.0027107964,0.0010875623,-0.0032623108,0.00656278,-0.0059874323
대구알 또는 명란(200g),-0.0009053909,-0.0012613074,0.0026420734,0.00854565,-0.009901114,-0.007896797,-0.004657807,0.0068629584,0.003956293,-0.0031267346,-0.007591137,-0.006222136,-0.003810524,-0.006053638,0.0051942077,-0.008684595,-0.009097254,0.00022745703,0.0048316424,0.0021665744,0.009044505,0.0015970126,-0.008730043,-0.0033782294,0.0041832225,0.005465873,-0.00020356884,-0.0076479414,-0.005255358,0.0013950553,0.0029836893,0.0017549994,0.0047471877,0.0009210847,-0.005272126,-0.0021093362,-0.008608989,0.0019314955,0.00031520336,-0.004256205,0.004926757,-0.0039165746,-0.0054477328,-0.0065184804,0.007570503,0.0018566756,-0.009747239,0.00017278054,-0.0011713246,0.009491895,0.006176893,0.009982495,-0.004100748,0.0015487727,-0.0019493154,-0.0010859438,0.004716993,0.00027633028,0.006648844,-0.008878194,0.004545377,-0.0011530296,-0.00809238,-0.0011150636,-0.006391627,-0.0072143986,-0.0090450505,0.008898853,0.009611635,0.008702144,0.007991475,0.0028801807,0.009402291,0.0034100343,0.004075221,0.0099206325,0.00063170696,-0.009784083,0.0033611835,0.00799612,0.0057908627,-0.0016649122,0.009720433,-0.009848057,0.0035956474,-0.0043451977,-0.0006427496,-0.0010428153,-0.005887865,-0.0016087949,0.0014753566,-0.0075600874,-0.0010698453,-0.0064210715,-0.0078031635,0.0002078914,-0.009077481,-0.008106152,0.009992194,0.005660259
고니,0.00367322,0.0008892905,-0.0055907834,0.0023872836,-0.0067306957,0.0032256038,-0.009894549,0.0073960614,0.005126614,-0.009392724,0.0012053475,0.006365391,-0.0014779625,-0.0043526767,-0.006543431,-0.0036345294,-0.007790326,-0.009688547,-0.0028421169,0.005887336,-0.0042462046,-0.0009824766,-0.004510231,0.009875659,-0.0063776886,-0.008797202,-0.0033492541,0.0036503791,-0.0046245637,-0.008846145,0.009436971,0.007156543,-0.0039155222,-0.009241904,-0.00799126,0.0025168275,-0.0033561715,0.0074720928,-0.009640612,-0.0050734095,0.0042823753,-0.0011127981,0.0020153516,0.008014504,-0.005255154,-0.005912838,0.0043550543,0.009356267,0.0058830967,-0.005032281,0.0067163813,0.00821951,0.004048992,-0.005980949,-0.005387109,0.009734842,0.0066423076,0.0025915971,-0.00043272896,-0.003972061,-0.009233943,0.00037022206,-0.007968722,-0.009445534,0.000377323,0.008393703,0.0046817083,-0.007123438,0.0024074477,0.003244096,0.008507984,0.006262002,-0.001067499,-0.0026333174,-0.0026426632,-0.0045483964,-0.00027650775,0.0016852167,-0.006471574,0.00449781,-0.0018770718,0.0010062213,-0.005414488,-0.006112246,-0.0021845924,-0.0036591927,0.0019798428,-0.004550221,0.009198776,0.009959646,-0.008765063,-0.0038755266,0.009441327,0.007565954,-0.008007657,0.007903241,-0.002072399,-0.004888903,0.0030094285,0.00967569
앤초비,0.006216396,0.009184921,0.002958955,0.0060587334,0.008285623,0.0040181912,0.0061617023,-0.0041624987,-0.0016055298,-0.003967368,0.0010053397,0.0053432253,0.004721595,0.007550524,0.0021326686,0.008441496,0.0035485325,0.0071104397,-0.0032498285,0.0040458236,-0.008873576,-0.0041219387,0.0071366113,1.8306611e-05,-0.006951576,0.0088025015,-0.0053852634,0.00868221,-0.0039097876,-0.005557198,0.0006619206,0.009302466,0.006584887,0.008946791,0.009620644,-0.001176936,0.0009556369,0.008198217,-0.008567527,0.008634302,0.0053181974,0.0036733246,0.0040480928,0.009011434,0.0068703014,0.0018738114,-0.0070160544,-0.005342521,-0.0077082803,-0.0035272269,-0.006367713,0.006015173,0.0011515449,0.0015644775,-0.004904094,0.0044596926,-0.0028740661,-0.0010499104,0.000115958326,0.009845756,-0.0032723767,-0.0075038844,-0.005550302,-0.0028913217,-0.0077674026,-0.009963444,0.003932649,0.0020663703,0.0007803594,-0.0021661534,0.008336785,0.00010635118,0.0037064396,0.005917901,-0.0041437442,-0.00484297,0.003914456,0.008156943,-0.010003282,-0.004323882,-0.001775585,0.0017954828,-0.0045107356,-0.0043239477,0.00541858,-0.007092871,0.0069838767,-0.009381581,0.0067363894,-0.0074898936,0.0014074519,-0.0031996178,-0.001442804,-0.008927119,-0.00012235419,0.006144294,-0.00791044,-0.009031535,0.0049962644,0.00068786385
야끼소바면,4.250774e-05,-0.0029453225,0.0070332433,0.008686473,-0.00566675,0.008336928,-0.0019865944,-0.008203904,-0.0061836145,0.004443004,0.008722832,0.0017899285,0.0033754543,0.0035388179,-0.0012927828,-0.0046246015,0.009069398,-0.0067304843,-0.003677006,-0.007710829,0.009809911,0.0044525466,-0.0038881346,0.0029304863,-0.0073475665,0.0019913865,-0.006451238,-0.0050321845,-0.0032112289,0.0075463643,0.0029872248,-0.007588568,-0.00015428539,0.0025567885,0.00986172,0.003878678,0.00054954184,-0.00970808,-0.0015171784,0.0010900879,0.005694045,-0.007400836,0.009758704,0.0022003266,0.005777802,0.0054789814,-0.0025800788,0.0017172705,0.009619548,0.005133969,-0.00412804,0.009058375,0.0025273543,0.0041745063,0.009377091,-0.001996223,-0.0054470617,-0.0011339838,-0.0022591895,0.008369663,0.00407162,0.0048899157,0.0028288,-0.006811276,0.0039022758,0.0014353335,-0.008058266,-0.0021558339,0.0024941247,-0.0066471486,0.007494382,-0.0070750522,-0.00027800127,0.0027238815,-0.008033679,0.0012950767,-0.000633974,0.002597226,-0.0097933635,0.007906893,0.008403814,0.005222148,0.0019925046,0.007769666,-0.0035870224,-0.0023771375,-0.008652624,0.005273658,-0.0034940813,0.008771241,0.004608581,-0.0040898877,-0.0045187036,-0.009624981,-0.0016951902,-0.0076953676,-0.0024983303,-0.007340905,0.0057829265,-0.0021478662
미국야생블루베리청,-0.00058953406,0.008486065,-0.007708987,-0.0015375209,0.0092339935,-0.0068445634,0.0017694497,0.006971147,0.002417122,-0.009184985,0.007391652,-0.0068143536,0.0050301766,0.0066264723,-0.0028945731,0.0026457703,-0.0029531836,-0.008361083,-0.006494099,-0.0033460592,-0.0017191148,-0.0038513683,-0.00781388,0.0019899749,-0.0034914552,-0.007618231,-0.00046603204,-0.006544881,-0.003008877,0.006635044,-0.004539158,0.0006323135,-0.0010258603,-0.00862276,-0.008966254,-0.006740192,0.00031719805,-0.0060543753,0.0074536763,0.0072997035,0.0036342752,-0.007862903,0.005075182,0.005319289,-0.002330513,-0.0073516583,0.009730224,-0.0054453276,-0.004425049,-0.0043866206,-0.0005443716,-0.002544664,0.0038986064,-0.0028790175,-0.0025033618,0.0070930384,0.0054097488,0.0016682112,-0.009106155,0.0021358086,-0.006717459,0.003394687,-0.0018229246,-0.005937705,0.0024533807,-0.0016312981,0.008882416,0.0074033346,0.00793489,3.6662816e-05,0.009188512,0.0027700686,-0.0016764855,0.00774531,-0.004140873,-0.0029567718,-0.0036920798,-0.0071038725,0.0068844366,0.0052811657,-0.0061120475,-0.0051893103,0.004590732,0.008691701,-0.008154789,0.0033993197,-0.005511769,0.0010944116,-0.0064026737,0.0013414753,0.004956266,-0.005768379,0.0050293114,0.00710649,0.0001641941,0.00060784223,0.004370409,-0.006149187,0.00914611,-0.0043275394
양갈비(프렌치렉),0.006087818,-0.003787508,-0.0039261533,0.0050548934,0.008984793,-0.0046381378,0.008047036,-0.0038136852,0.008338992,-0.0002673924,-0.0086780405,0.0080625145,0.009106476,0.005144211,0.005059078,-0.009201446,0.005377854,-0.002490654,-0.004077121,0.0016483521,0.005498202,-0.00029943587,0.009249109,0.008136026,0.009269564,0.009301565,0.0054166494,-0.0070020426,0.006283126,0.0073620905,0.0001951313,-0.007384839,-0.0026604736,-0.0033452117,1.530409e-05,0.0054646777,0.0027967156,-0.0073439395,-0.0051800516,-0.008704972,-0.008085013,-0.007610732,-0.009049613,0.007956494,-0.0052840863,0.0074453223,0.0042231856,-0.0052777566,0.009084805,0.0096839415,0.003907113,-0.008410931,-0.008494195,0.006504204,0.006199343,-0.0037639046,-0.009668651,0.0064401114,1.1388063e-05,-0.0075828456,-0.0052791955,-0.0085349195,0.002818458,-0.00061610225,0.006121553,0.0071425964,0.004578861,-0.0031289386,-0.008693579,-0.0047018435,-0.009596029,0.00076186896,0.009241835,-0.0019712292,-0.0025587834,-0.009749309,0.008017497,-0.0020628094,0.0015824712,0.0048042177,0.0051183333,-0.008936285,-0.00051919936,0.009540268,-0.009609843,-0.001343236,0.0036617483,0.0067437696,0.0012460351,0.00982016,-0.009021881,0.005779239,0.0005203521,0.0017657471,-0.0051738536,-0.00011182785,-0.005925355,-0.008060051,0.008041856,0.0074908948
꽃게 (냉동),0.008916395,0.0012466538,0.0023602461,0.004512006,-0.0092665255,0.0018962383,0.0077167307,-0.009366496,0.004997479,-0.00669474,-0.0021499384,-0.0075342846,0.0006833005,0.0008617437,0.004784608,-0.0010893333,-0.0018482422,0.009081292,-0.0034743869,-0.0039571403,0.0033526337,-0.00358477,-0.009166768,-0.0064948187,-0.0024188615,0.0016814291,-0.0067509855,-0.007461642,-0.0011372089,-0.0071409955,-0.0008744693,-0.0070118783,0.004875556,-0.0033431791,0.008849705,0.0070086373,-0.008135476,0.008870573,-0.00942197,-0.000359478,-0.00021018386,-0.005319736,-0.0058875214,0.005568994,-0.0017812729,-0.008458513,0.0005217314,-0.0021319163,0.0038548708,0.004853946,0.00047190546,-0.007836345,-0.0065707206,-0.00846488,-0.0052835904,0.0036594153,0.008879174,-0.0055897487,0.008717526,0.003912928,0.004807236,-0.0028545295,-0.0033160532,0.0033765007,-0.007138952,0.0054538427,0.00088213803,-0.0028092861,-0.006525185,-0.0009935189,-0.008068235,0.003153038,-0.0019627893,0.0028693927,0.00088590145,0.0011804723,0.0026498926,-0.0008176208,-0.0033941495,-0.0022851229,-0.0059605227,-0.006046852,-0.0010618222,0.008033302,0.009926665,0.0031486715,0.003871342,-0.003209976,0.0067502405,0.007472354,-0.0053212703,-0.0018247998,-0.002167338,0.006930232,0.008634009,-0.006498426,0.00460338,0.003468839,0.0039163027,-0.009664441
돼지갈비,-0.0002984953,0.00665674,-0.0012400019,0.0072523938,0.009025285,0.009801068,0.00406144,0.009740792,-0.00079330447,-0.0050714407,-0.00016664506,-0.0038344597,0.0072436426,-0.008928175,8.2701445e-05,0.0009542954,0.00058622,0.008950774,-0.0059049106,0.006199253,-0.004045433,0.0084779905,0.006269542,-0.008326114,-0.003205663,-0.0038848878,0.009306988,0.006267861,0.009482435,0.005583625,0.0070085432,-0.0014276206,0.0012458146,-0.0074157487,-0.0023592508,-0.008955895,-0.0063384115,0.007883639,-0.00016838431,0.002286874,0.004265617,0.009518078,-0.009974812,-0.0051038633,-0.0060301553,-0.000714159,-0.0005362093,-0.0024693776,-0.00030265332,-0.004667065,-0.0041456963,-0.009284845,0.000231812,-0.008060753,-0.0021497428,0.0048345854,-0.0064637754,-0.006913264,-0.00386281,0.004837041,-0.0035937978,-0.008520373,-0.0060571074,0.0044535818,-0.0013265252,-0.00034760713,0.00034591436,-0.005364311,0.002104572,-0.0069391606,-0.0019109237,-0.0074196304,0.003614596,0.0057457294,-0.008988034,-0.007891599,0.0030149138,-0.0027405953,-0.0034628464,0.008432236,0.0001224947,-0.007195057,0.0074000396,0.002786659,0.008590733,-0.0036618256,-0.008911549,-0.0060478128,0.009895983,0.009792578,0.009719456,0.007954652,-0.008538241,-0.006162052,-0.0065804888,0.008254405,-0.0035110759,-0.003726486,-0.003924359,0.0072341897
소고기 양지,-0.00405702,-0.0028849698,-0.00091081264,-0.007376139,0.006171179,0.008595272,0.009737363,-0.003966527,0.0051034605,0.0076125218,0.0008212054,0.009795329,-0.00018131733,0.0055141402,-0.005489521,-0.0020272888,0.0062494017,-0.007968319,-0.008847188,-0.001084559,-0.0014403033,0.0062441896,-0.0034883844,-0.0014033914,0.004140587,0.0018148065,0.001714412,-0.0018095231,-0.009916663,-0.009772908,0.0020871724,-0.0031122137,0.008879206,0.0037292682,0.0066038277,-0.008561233,-0.0012029278,-0.005414573,-0.0079136705,0.005405517,0.009281937,0.0013535452,0.007007537,0.008295055,-0.0017734397,-0.006120994,0.008960165,-0.003360697,-0.0016405308,0.0064525115,-0.0058888304,0.0025171125,0.009767914,0.0039486145,-0.007704824,-0.007758917,-0.0044004307,0.008575696,-0.0065837787,-0.00033704282,-0.0007227814,0.005367253,-0.0009668326,0.002084,-0.0002692783,0.009598136,-0.00486187,-0.00320104,-0.0059506665,-0.008634066,0.008566023,-0.00015197873,0.0031234263,0.0012683761,0.0034260773,0.0014584017,0.0010647142,-0.009330093,-0.0060539963,-0.008351071,0.0022212637,-0.009302277,0.0059203077,-0.0004116249,-0.0035046197,0.0002786565,-0.0024461972,0.0035779548,0.00032316803,-0.004612086,-0.0025971364,0.0075452006,-0.008168672,0.0021351136,-0.0015324795,-0.008528186,0.0033313655,0.009881621,-0.007347002,0.0071324217
