name,steps,tags,style,main_ing,total_ingredient,description
파스타샐러드,"[' 오이는 반달 모양으로 썰고 방울토마토, 블랙올리브는 이등분합니다. 잎채소는 먹기 좋은 크기로 자른 후 찬물에 담갔다 물기를 제거해주세요.',' 끓는 물에 굵은 소금과 올리브오일 1큰술을 넣고 파스타를 10분간 삶은 후 체에 밭쳐 물기를 뺀다. 파스타에 올리브오일 1큰술을 넣어 버무린 후 식혀둔다.',' 볼에 파스타와 STEP1을 넣고 드레싱 재료를 잘 섞어서 뿌린 후 가볍게 버무려줍니다.',' 완성된 요리를 그릇에 담고 파르메산치즈를 뿌려줍니다.']","['초대요리', '양식', '간단요리']",2인분,['파스타'],"['파스타','오이','방울토마토','블랙올리브','샐러드용 잎채소','올리브오일','굵은 소금','파르메산치즈','스위트칠리소스','간장','올리브오일','식초','소금','후추']",나비넥타이처럼 귀여운 모양의 파스타인 파르팔레(farfalle)는 이탈리아어로 ‘나비(farfalla)’를 의미하는 단어에서 유래했답니다. 사이사이에 드레싱이 잘 스며들어 차가운 샐러드에 토핑으로 함께 넣으면 잘 어울린답니다. 맛도 좋고 포크로 하나씩 콕 찍어 먹는 재미도 있지요. 탱글탱글한 파스타와 아삭한 채소를 섞고 치즈가루를 솔솔 뿌려 맛있는 샐러드를 완성해보세요.
국물떡볶이,"[' 떡볶이떡은 한 가닥씩 떼어낸 후 찬물에 10분 이상 담가둡니다. 어묵은 길게 썰고 대파는 어슷하게 썰어주세요.',' 국물 재료를 센 불에 올려 끓어오르면 떡볶이떡을 넣고 3~4분간 끓여줍니다.',' 떡볶이떡이 익으면 어묵과 대파를 넣고 한 번 끓어오르면 국물의 농도를 맞춘 후 불을 꺼주세요.',' 그릇에 담아 마무리해주세요.']","['간식', '안주', '분식']",2인분,['떡볶이떡'],"['떡볶이떡','어묵','대파','다시마육수','설탕','고추장','고운 고춧가루','간장','올리고당']","일반 떡볶이에 비해 매운 맛이 덜한 국물떡볶이로 아이 간식을 만들어보세요.
진하게 우려낸 다시마육수가 있으면 화학조미료 없이도 깊은 감칠맛을 낼 수 있답니다. 쫄깃한 떡 한 입 베어 물고, 국물을 호로록 떠먹으며 어릴 적 학교 앞에서 먹었던 떡볶이의 추억을 아이와 함께 나눠보세요."
갈치조림,"[' 갈치는 내장을 제거하고 깨끗이 씻어 밑간 재료에 10분간 재워주세요. 감자는 1cm 두께로 썰고 양파는 굵게 채 썰어주세요. 대파, 고추는 어슷하게 썰어줍니다.',' 냄비에 양파-감자-갈치 순으로 넣은 후 조림 양념 재료와 다시마육수를 붓고 뚜껑을 연 채로 센 불에서 10~15분간 끓입니다.',' 감자가 다 익으면 중간불로 줄이고 대파, 고추를 넣고 1~2분간 더 끓여주세요.',' 그릇에 먹기 좋기 내어 마무리 해줍니다.']","['메인요리', '한식', '초대요리']",2~3인분,['갈치'],"['갈치','감자','양파','대파','홍고추.청양고추','다시마육수','청주','소금','간장','고춧가루','맛술','다진 마늘','생강즙','설탕','후추']","제주도에서 갈치조림을 맛본 이후 생선조림의 매력에 푹 빠졌답니다. 청주로 밑간을 하고 칼칼한 양념을 넣어 비린 맛은 잡고 감칠맛 나는 갈치조림을 만들어보세요.
무 대신 감자를 넣어 조리면 짭조름하면서도 폭신한 맛을 느낄 수 있답니다."
묵은지닭볶음탕,"[' 끓는 물에 청주와 닭다리살을 넣고 살짝 데친 후 흐르는 물에 씻고 군데군데 칼집을 넣어주세요. 양념 재료를 섞어 닭다리살에 버무려 10분간 재우세요.',' 감자는 껍질을 제거하고 양파는 굵게 채썰어주세요. 대파, 홍고추는 어슷하게 썰고 쪽파는 4cm 길이로 썰어주세요.',' 묵은지는 양념소를 털어내주세요. 냄비에 감자, 양파, 묵은지, 닭다리살, 다시마육수를 넣고 센불에서 끓여주세요.',' 감자가 익으면 불을 약불로 줄이고 대파, 홍고추를 넣고 5분간 끓여주세요.',' 완성된 요리를 그릇에 담고 쪽파와 통깨를 뿌려주세요.']","['한식', '안주', '메인요리']",2~3인분,"['닭다리살','묵은지 또는 잘 익은 김치']","['닭다리살','청주','감자','양파','대파','홍고추','쪽파','묵은지 또는 잘 익은 김치','다시마육수','통깨','고춧가루','간장','맛술','설탕','다진 마늘','후추']","오랜 시간 잘 숙성된 묵은지는 부엌의 보물단지죠. 생선과 함께 조림을 해도 맛있고 찌개에 넣으면 깊은 맛을 완성해 주는 비밀병기랍니다. 
닭볶음탕에 묵은지 한 포기를 통으로 넣으면 보기에도 먹음직스럽고 맛의 궁합도 환상적이지요. 닭다리살에 묵은지를 돌돌 말아 크게 한 입 넣다 보면 어느새 밥 한 공기를 뚝딱 비우게 된답니다."
달걀샌드위치,"[' 냄비에 물과 약간의 소금을 넣고 달걀을 15분간 삶아서 바로 찬물에 넣어 식힌 후 껍질을 벗겨주세요. 토마토는 0.7cm 두께로 둥글게 썰고 키친타월로 물기를 제거해주세요.',' 적양파는 얇게 채 썰고 양상추는 한 장씩 뜯어서 찬물에 담갔다가 물기를 뺍니다. 피클은 잘게 다져서 준비해주세요.',' 달걀흰자는 굵게 다지고, 노른자는 체에 곱게 내려주세요. 볼에 달걀, 피클, 소스 재료를 넣고 잘 섞어주세요.',' 스프레드 재료를 섞어 빵 한 쪽에 바른 후 양상추-STEP3-적양파-토마토-무순 순으로 올려주세요. 빵으로 덮고 가볍게 누른 후 반으로 잘라주세요.',' 완성된 요리를 그릇에 담아 마무리해주세요.']","['양식', '간식', '도시락']",2개,"['곡물식빵','달걀']","['곡물식빵','달걀','토마토','적양파 또는 양파','양상추','오이피클','무순','소금','마요네즈','머스터드','소금','후추','마요네즈','머스터드']",강하고 자극적인 맛은 아니지만 고소한 식빵에 촉촉한 달걀을 듬뿍 넣어 부드러운 매력을 가진 달걀샌드위치예요. 특별한 재료가 없더라도 달걀 하나로 충분히 맛있는 샌드위치를 만들 수 있답니다. 새콤한 피클이 더해진다면 달걀 비린내도 잡고 더욱 풍성한 샌드위치를 만들 수 있어요.
목살스테이크,"[' 돼지고기는 칼등으로 두드린 후 밑간 재료에 30분간 재웁니다.',' 샬롯은 이등분해주세요. 치커리, 비트잎은 먹기 좋은 크기로 자른 후 찬물에 담갔다가 물기를 제거합니다.샬롯이 없다면 양파 1/4개로 대체해주세요.',' 드레싱 재료를 믹서에 넣고 갈아주세요. 소스 재료는 작은 볼에 잘 섞어둡니다.',' 달군 팬에 올리브오일을 두르고 샬롯, 마늘, 방울토마토, 로즈메리를 넣고 소금과 후추로 간하여 볶아주세요. 달걀은 중간불에서 익히다가 약한 불로 줄여 반숙합니다.',' 달군 팬에 돼지고기를 올려 센 불로 2분간 익힌 후 중간불로 줄이고 소스를 반 정도 넣어 굽습니다. 소스가 끓으면 나머지 소스와 파인애플을 넣고 함께 구워주세요.',' 그릇에 돼지고기를 담고 피자치즈를 뿌려주세요.',' 잎채소와 드레싱, 구운 채소, 반숙 달걀프라이를 곁들여 내주세요.']","['메인요리', '초대요리', '양식']",2~3인분,['돼지고기 목살'],"['돼지고기 목살','샬롯','치커리','비트잎','마늘','방울토마토','로즈메리','달걀','파인애플 통조림','쉬레드모짜렐라치즈','올리브오일','청주','다진 마늘','소금.후추','로즈메리','파인애플 통조림','양파','마요네즈','파인애플 통조림물','식초','소금.후추','올리고당','청주','간장','굴소스','물','후추','후추']","돼지고기 부위 중 근육과 지방층이 적절히 섞여 씹는 맛과 풍미가 좋은 목살을 스테이크로 즐겨보세요. 필수아미노산과 단백질이 풍부해 성장기 아이들에게도 좋답니다. 달콤한 파인애플과 반숙달걀, 구운 통마늘과 싱싱한 채소까지 곁들여 레스토랑 부럽지 않은 근사한 스테이크를 완성해보세요."
일본식주먹밥,"[' 취나물은 끓는 물에 소금을 넣고 살짝 데쳐 찬물에 헹굽니다.',' 다진 쇠고기는 키친타월로 핏물을 제거하고 양념을 한 후 달군 팬에 볶아주세요. 취나물과 단무지는 물기를 꼭 짜서 다지고 우메보시는 씨를 제거하여 잘게 다져주세요.',' 밥에 참기름, 소금, 통깨를 넣어 골고루 버무린 후 반은 취나물, 단무지를 넣어 섞고 반은 우메보시를 넣어 섞어주세요.',' 밥을 주먹 크기로 뭉친 후 볶은 쇠고기를 넣고 삼각형 모양으로 만들어주세요.',' 그릇에 담아 마무리해주세요.']","['간식', '메인요리', '일식', '분식', '도시락']",4~5인분,['밥'],"['밥','다진 쇠고기','취나물','단무지','우메보시','참기름','소금','통깨','간장','참기름','설탕','후추','다진 마늘']",오니기리 또는 오무스비라고도 불리는 일본식의 주먹밥은 무려 1천 년 전부터 만들어졌다고 해요. 새콤달콤한 우메보시를 넣어 고운 빛깔의 주먹밥을 만들어도 좋고 향긋한 취나물을 넣어 깔끔하게 즐겨도 좋아요. 손에 하나씩 쥐고 먹을 수 있어 아이들과의 나들이 도시락으로도 좋답니다. 취향에 맞게 다양한 속재료를 채워 넣고 둥글둥글하게 빚어보세요.
연어감자샐러드,"[' 훈제연어는 한입 크기로 자르고 감자는 사방 2cm 크기로 썰어주세요. 양파는 굵게 채 썰고 베이컨은 3cm 길이로 얇게 썹니다.',' 감자는 끓는 물에 소금을 넣고 12분간 삶습니다.',' 달군 팬에 베이컨을 먼저 볶다가 양파를 넣고 소금, 후추로 간을 해 투명해질 때까지 볶아줍니다.',' 감자, 베이컨, 양파, 훈제연어를 볼에 담고 드레싱 재료를 넣어 버무려주세요.',' 영양부추를 작게 송송 썰어서 뿌려 마무리해주세요.']","['초대요리', '양식', '다이어트']",2~3인분,"['훈제연어','감자']","['훈제연어','감자','양파','베이컨','영양부추','소금.후추','사워크림','레몬즙','올리고당','소금','후추']","입 안에서 살살 녹는 연어가 촉촉한 감자와 만나 감미로운 샐러드가 되었어요.
연어에는 오메가3가 들어있어 혈관 질환을 예방해주고 비타민 D가 풍부해 골다공증을 막아준답니다. 새콤한 사워크림이 연어의 비린 맛을 잡아주고 베이컨이 짭조름한 감칠맛을 더해 상 위에 올리면 인기 만점이지요."
불고기샌드위치,"[' 잉글리시머핀은 반을 가르고 달군 팬에 살짝 구워 주세요.',' 쇠고기는 핏물을 제거하고 불고기 양념에 재워주세요. 토마토는 0.7cm 두께로 둥글게 썰고 양파는 채 썹니다. 양상추, 깻잎은 찬물에 담갔다 물기를 제거하고 적당한 크기로 잘라주세요.',' 달군 팬에 식용유를 약간 두른 후 양파를 넣고 소금, 후추로 간을 해 색이 나도록 볶아주세요. 양파를 덜어두고 팬에 쇠고기를 올려 중간불에서 익혀주세요.',' 스프레드 재료를 섞어서 빵에 얇게 바르고 양상추-깻잎-슬라이스치즈-양파-쇠고기-토마토 순으로 올린 후 빵을덮고 가볍게 눌러주세요.',' 완성된 요리를 그릇에 담아 마무리해주세요.']","['양식', '퓨전', '간식', '도시락']",2개,['쇠고기 불고기용'],"['잉글리시머핀','쇠고기 불고기용','토마토','양파','양상추','깻잎','슬라이스치즈 ','식용유','소금. 후추','간장','설탕','참기름','다진 마늘','후추. 깨소금','마요네즈','머스터드','꿀','홀그레인머스터드']","폭신한 잉글리시머핀 사이에 짭조름한 불고기와 향긋한 깻잎을 넣어 샌드위치를 만들어보세요. 빨갛게 잘 익은 토마토와 달콤한 불고기, 아삭한 양상추까지 더해져 한 끼 식사로 손색이 없답니다. 브런치로 즐겨도 좋고 유산지로 가볍게 포장해서 나들이 도시락으로 준비해도 좋아요."
충무김밥,"[' 대파는 얇게 어슷썰고, 무는 3*6cm크기와 두께 0.5cm정도로 썰어 무절임 양념에 3시간 이상 절인 후 수분을 제거해주세요.',' 오징어는 내장과 껍질을 제거하고, 칼집을 넣은 후 먹기 좋은 크기로 잘라 끓는 물에 1분간만 데쳐주세요.',' 데친 오징어는 체에 밭쳐 물기를 제거해주세요.',' 볼에 오징어, 무절임, 어슷하게 썬 대파, 무침 양념 재료를 넣고 골고루 버무려주세요.',' 밥은 뜨거울 때 양념하여 한 김 식힌 후 사등분한 김 위에 적당히 올려 돌돌 말아주세요. 먹기 좋은 크기로 잘라 통깨를 뿌리고 오징어무침과 함께 내주세요. (도시락으로 활용해도 좋아요.)']","['메인요리', '분식', '도시락']",2~3인분,"['김밥용 김','밥','오징어']","['김밥용 김','밥','오징어','무','대파','통깨','물','식초','설탕','소금','고춧가루','고추장','설탕','물엿','다진 마늘','통깨','참치액','식초','참기름','참기름','소금']","지금의 통영이 충무라는 이름으로 불리던 시절, 고기잡이를 나가는 남편이 술로 끼니를 해결하는 모습을 보고 마음 아파한 아내가 남편을 위해 충무김밥을 만들었다는 따뜻한 이야기가 전해오지요. 어부들의 점심 식사인 만큼 빨리 상하지 않도록 밥과 속을 따로 만들어 싼 것이 특징이에요. 매콤하고 새콤한 오징어무침은 아무리 먹어도 질리지 않는답니다."
강된장비빔밥,"[' 두부는 한입 크기로 깍둑썰기 하고 양파, 새송이버섯, 고추, 부추는 잘게 썰어주세요. 냉이와 돌나물을 깨끗이 씻은 후 먹기 좋은 크기로 썰어주세요.',' 냄비에 참기름을 약간 두르고 양파, 새송이버섯을 넣고 볶다가 향이 올라오면 된장 양념 재료를 넣어 끓여주세요.',' 3분간 끓이다가 양념이 자작해지면 두부와 냉이를 넣고 살짝 더 끓여주세요.',' 그릇에 현미밥을 담고 부추, 돌나물, 강된장을 곁들여 내어주세요.']","['초대요리', '메인요리']",2인분,['현미밥'],"['현미밥','두부','양파','새송이버섯','홍고추.청양고추','부추','냉이','돌나물','참기름','다시마육수','된장','고춧가루','다진 마늘','참기름','후추']","할머니 댁에 가면 먹어보지 못했던 나물들로 한 상 가득한 시골 밥상을 차려주셨어요.
살짝 쪄 낸 호박잎에 강된장을 얹고 밥을 싸주시던 할머니가 그리워지네요. 강된장을 만들 때 냉이를 함께 넣어 보세요. 쌉쌀하면서도 향긋한 냉이는 채소 중에서 단백질 함량이 가장 많고 비타민 A·C와 칼슘이 풍부해요. 그릇에 따뜻한 밥과 아삭한 돌나물, 구수한 냉이 강된장을 넣고 비벼 먹다 보면 어느새 한 그릇을 뚝딱 비우게 된답니다."
